wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
14,3,0,6,33,65,0,6,14,0.91025641,404,1.0,1,0.74,0.595238095,2,3,27.0,2,1.0,0
6,3,0,4,24,5,0,4,5,0.7333333329999999,153,1.0,0,0.880952381,0.5,0,0,24.0,1,0.8333,0
19,1,0,18,47,97,16,5,16,0.833333333,273,1.0,1,0.0,0.30526315800000003,0,0,13.0,3,1.4211,1
3,2,0,8,18,3,1,7,2,1.0,132,0.0,0,0.92,0.5,0,0,42.0,1,0.6667,0
19,1,34,78,23,119,75,5,16,0.8730158729999999,125,1.0,4,0.0,0.218045113,0,0,5.210526316,2,1.0,0
7,4,0,11,32,0,0,11,6,0.666666667,189,1.0,1,0.928571429,0.342857143,1,1,25.42857143,3,1.1429,0
4,3,0,6,15,0,4,2,4,0.333333333,82,0.0,0,0.925,0.625,1,1,19.25,1,0.75,0
4,2,0,3,16,0,0,3,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
27,1,0,3,63,297,1,2,10,0.778846154,527,0.0,2,0.0,0.37962963,0,0,18.22222222,11,1.4444,0
14,3,0,8,41,33,1,8,10,0.7606837609999999,385,1.0,2,0.74,0.35714285700000004,1,1,25.85714286,4,1.5714,0
5,3,0,9,43,0,0,9,5,0.666666667,276,1.0,0,0.902439024,0.533333333,2,3,53.6,1,0.8,0
13,1,1,8,20,46,6,2,8,0.666666667,111,1.0,0,0.0,0.615384615,0,0,7.230769231,1,0.7692,0
8,4,0,7,35,4,0,7,7,0.7142857140000001,265,1.0,0,0.917647059,0.46875,3,3,31.375,5,1.375,0
12,1,0,3,21,44,1,2,5,0.805194805,147,1.0,1,0.0,0.261904762,0,0,10.66666667,4,1.25,0
2,2,0,6,9,1,1,5,2,2.0,33,0.0,0,0.958333333,1.0,0,0,15.5,1,0.5,0
6,3,0,6,16,5,0,6,5,0.7333333329999999,95,1.0,0,0.880952381,0.5,0,0,14.33333333,1,0.8333,0
7,3,0,8,22,0,0,8,7,0.625,147,1.0,0,0.860465116,0.342857143,1,1,19.42857143,5,1.4286,0
3,3,0,5,22,0,1,5,3,0.0,149,1.0,0,0.948717949,0.666666667,0,0,48.33333333,1,0.6667,0
6,4,0,8,34,0,0,8,6,0.6,493,1.0,0,0.939759036,0.5555555560000001,1,1,80.5,1,0.8333,2
2,2,0,10,9,1,6,4,2,2.0,31,0.0,0,0.923076923,0.666666667,0,0,14.5,1,0.5,0
26,3,0,33,80,201,26,8,20,0.573333333,719,0.666666667,2,0.5660377360000001,0.152727273,2,11,26.53846154,14,2.2692,0
3,3,0,3,10,0,0,3,3,0.0,32,1.0,0,0.948717949,0.666666667,0,0,9.333333332999999,1,0.6667,0
3,2,0,9,22,3,1,8,2,2.0,128,0.0,0,0.92,1.0,1,1,41.66666667,9,3.3333,0
9,3,0,9,29,0,0,9,9,0.583333333,168,1.0,1,0.8222222220000001,0.444444444,0,0,17.33333333,2,1.4444,0
4,3,0,5,32,2,0,5,4,0.666666667,215,1.0,0,0.925,0.75,1,1,52.25,1,0.75,0
2,1,0,1,6,0,1,0,2,1.0,39,1.0,0,0.0,0.666666667,0,0,16.5,2,1.0,0
14,3,2,11,41,67,3,8,11,0.846153846,366,1.0,1,0.74,0.223214286,1,1,24.71428571,4,1.2857,0
8,3,0,2,39,10,0,2,8,0.7142857140000001,265,1.0,0,0.8409090909999999,0.325,1,1,31.625,4,1.25,0
5,1,0,5,13,0,4,1,5,0.0,69,1.0,0,0.0,0.533333333,0,0,12.6,3,1.2,0
14,3,0,7,33,65,0,7,14,0.91025641,404,1.0,1,0.74,0.595238095,2,3,27.0,2,1.0,1
2,2,0,6,11,1,1,5,2,2.0,37,0.0,0,0.958333333,1.0,0,0,17.5,1,0.5,0
1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,1,0,4,5,0,3,1,4,0.333333333,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
4,1,0,2,5,6,1,1,4,2.0,16,0.0,0,0.0,0.875,0,0,3.0,1,0.75,0
6,1,0,7,28,1,1,6,6,0.6,173,1.0,3,0.0,0.305555556,0,0,27.33333333,1,0.8333,0
20,2,40,100,28,158,96,6,16,0.8771929820000001,164,1.0,3,0.321428571,0.258333333,1,3,6.9,3,1.1,0
5,1,0,19,12,4,17,2,5,0.25,55,1.0,0,0.0,0.533333333,0,0,9.8,1,0.6,0
14,1,1,9,34,47,4,5,12,0.8241758240000001,279,1.0,0,0.0,0.307692308,0,0,18.42857143,6,1.8571,1
1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
7,1,0,11,7,21,10,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,6,0,8,31,13,0,8,4,0.75,151,1.0,0,0.9625,0.4,4,9,20.28571429,2,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.875,0,0,0.0,1,1.0,0
4,5,0,6,21,0,0,6,4,0.333333333,87,1.0,0,0.98089172,1.0,1,1,20.5,3,1.25,0
44,4,0,19,91,802,6,14,40,0.94369645,724,0.947368421,2,0.644628099,0.156818182,3,3,15.02272727,7,1.4091,0
8,3,0,12,38,4,3,10,6,0.523809524,243,1.0,1,0.8409090909999999,0.35,1,4,29.0,3,1.375,0
5,1,2,59,7,0,59,1,5,0.0,33,1.0,1,0.0,0.45,0,0,5.4,2,1.0,0
11,1,0,11,61,0,0,11,8,0.913333333,517,1.0,1,0.0,0.8,0,0,44.63636364,9,2.7273,0
2,3,0,3,8,1,0,3,2,2.0,28,0.0,0,0.967741935,0.75,0,0,13.0,2,1.0,1
1,3,0,4,2,0,4,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
4,1,0,3,7,2,1,2,4,0.666666667,34,1.0,0,0.0,0.75,0,0,7.0,1,0.75,1
21,4,0,13,73,128,1,13,14,0.85,737,1.0,3,0.7959183670000001,0.301587302,3,3,33.47619048,3,1.0952,0
9,1,0,5,53,0,1,4,9,0.819444444,396,0.333333333,1,0.0,0.238095238,0,0,42.0,7,1.7778,0
2,3,0,3,8,1,1,3,2,2.0,33,0.0,0,0.96969697,1.0,0,0,15.5,1,0.5,1
4,3,0,5,12,0,0,5,4,0.333333333,48,1.0,0,0.925,0.75,0,0,10.75,1,0.75,2
4,2,0,1,11,0,0,1,1,0.222222222,68,1.0,1,0.625,0.5,1,1,15.25,2,1.0,0
76,1,0,120,177,2446,114,12,63,0.969462366,1776,0.612903226,3,0.0,0.118518519,0,0,21.96052632,5,1.3289,0
17,1,0,5,39,74,1,4,13,0.65625,359,1.0,0,0.0,0.2421875,0,0,19.76470588,5,1.5882,0
2,5,0,1,7,0,1,0,2,0.0,20,1.0,0,0.928571429,0.75,0,0,8.5,1,0.5,0
3,2,0,8,22,3,1,7,2,1.0,152,0.0,0,0.8666666670000001,0.5,0,0,48.66666667,1,0.6667,1
3,1,0,9,25,1,7,2,3,0.0,277,1.0,1,0.0,0.666666667,0,0,91.0,14,5.3333,0
5,1,11,21,11,8,20,1,5,0.75,59,1.0,0,0.0,0.7,0,0,10.6,5,1.6,0
8,1,0,4,39,22,1,3,6,0.7857142859999999,377,0.5,0,0.0,0.166666667,0,0,45.875,3,1.25,0
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
8,3,0,11,39,0,3,8,6,0.6571428570000001,294,1.0,1,0.8409090909999999,0.325,0,0,35.125,1,0.875,0
23,2,0,5,68,181,2,3,17,0.806818182,462,0.875,0,0.5476190479999999,0.140909091,0,0,18.73913043,5,1.4783,0
8,3,0,7,46,10,0,7,7,0.771428571,394,1.0,0,0.8409090909999999,0.375,1,1,47.625,2,1.0,0
18,3,0,10,59,103,6,5,14,0.774509804,466,0.5,0,0.6521739129999999,0.3,0,0,24.55555556,5,1.8333,0
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,1
3,2,0,7,19,3,1,6,2,1.0,96,0.0,0,0.8666666670000001,0.5,0,0,30.66666667,1,0.6667,1
0,1,0,1,0,0,1,0,0,2.0,7,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
16,5,0,13,55,26,0,13,14,0.577777778,275,1.0,1,0.87704918,0.390625,3,6,16.0,5,1.375,1
5,1,0,4,13,0,0,4,5,0.5,65,1.0,0,0.0,0.8,0,0,11.6,3,1.2,0
2,2,0,7,13,1,1,6,2,2.0,66,1.0,0,0.958333333,1.0,0,0,31.5,1,0.5,0
3,2,0,8,20,3,1,7,2,1.0,150,0.0,0,0.92,0.5,0,0,48.0,1,0.6667,0
20,1,0,4,42,130,0,4,18,0.736842105,376,1.0,1,0.0,0.284210526,0,0,17.45,3,1.15,0
9,6,0,8,33,28,0,8,6,0.8125,163,1.0,0,0.950617284,0.4,4,9,16.88888889,2,1.0,0
7,1,0,2,52,19,0,2,2,0.944444444,412,0.0,0,0.0,0.166666667,0,0,57.42857143,6,3.0,0
9,5,0,11,20,4,4,7,9,0.6875,108,1.0,0,0.919191919,0.388888889,2,7,10.55555556,3,1.2222,0
13,3,0,10,78,8,1,9,9,0.75,502,0.7142857140000001,1,0.7551020409999999,0.384615385,2,3,37.07692308,8,2.0,3
18,3,0,8,55,119,0,8,15,0.882352941,474,1.0,0,0.685185185,0.472222222,0,0,24.61111111,13,2.0,0
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,1
4,1,0,4,4,6,3,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
8,3,0,9,32,6,0,9,6,0.685714286,201,1.0,0,0.860465116,0.30952381,1,1,23.5,6,1.5,1
8,1,0,6,25,0,5,1,7,0.6,169,1.0,0,0.0,0.4166666670000001,0,0,19.5,7,1.875,0
1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,1,6,9,0,4,2,3,0.0,47,1.0,0,0.0,0.666666667,0,0,14.33333333,1,0.6667,0
18,3,0,10,49,115,1,9,14,0.836601307,397,1.0,3,0.685185185,0.333333333,0,0,20.55555556,6,1.8333,0
3,3,0,3,14,1,0,3,3,0.5,84,1.0,0,0.948717949,0.666666667,1,1,26.66666667,1,0.6667,0
3,1,0,17,3,3,17,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
77,3,0,28,196,2320,6,28,68,0.935222672,2040,1.0,9,0.330357143,0.161184211,3,3,25.15584416,19,1.7143,0
15,3,0,15,54,59,0,15,15,0.880952381,398,1.0,1,0.725490196,0.373333333,0,0,24.73333333,3,1.3333,1
6,1,0,5,6,15,4,1,6,2.0,6,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
5,3,0,4,17,0,0,4,5,0.666666667,101,1.0,0,0.902439024,0.533333333,1,1,18.6,1,0.8,0
11,2,0,12,15,13,9,4,11,0.75,97,1.0,3,0.2,0.22077922100000005,0,0,7.272727272999999,1,0.7273,0
14,5,2,12,64,69,2,10,5,0.807692308,531,1.0,2,0.905797101,0.246031746,2,7,36.64285714,6,1.3571,0
4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,1,0.75,0
14,4,0,136,26,0,135,1,14,0.384615385,153,1.0,1,0.65,0.333333333,1,2,9.785714286000001,2,0.6429,0
5,2,0,7,18,10,1,6,4,1.0,95,0.0,0,0.764705882,0.5,0,0,17.8,1,0.8,1
5,1,0,7,17,0,0,7,5,0.5,75,1.0,0,0.0,0.8,0,0,13.4,3,1.2,0
21,1,0,24,48,116,20,7,18,0.814285714,322,1.0,1,0.0,0.253968254,0,0,14.0,3,1.4762,0
2,6,0,3,4,1,0,3,1,2.0,11,0.0,0,0.987179487,0.666666667,0,0,4.5,1,0.5,0
10,3,0,2,21,21,0,2,9,0.6,135,1.0,0,0.804347826,0.4,1,1,12.0,1,0.9,0
7,2,0,2,18,11,1,1,4,0.6333333329999999,118,1.0,1,0.454545455,0.35714285700000004,1,1,15.14285714,2,1.0,0
7,1,0,6,8,0,6,0,7,0.0,89,1.0,0,0.0,0.428571429,1,1,11.57142857,4,1.0,0
11,3,0,11,38,11,3,8,10,0.683333333,287,1.0,3,0.75,0.287878788,1,1,24.54545455,3,1.9091,0
2,6,0,4,4,1,1,3,1,2.0,11,0.0,0,0.987179487,0.666666667,0,0,4.5,1,0.5,0
10,1,0,3,13,31,1,2,10,0.703703704,76,1.0,1,0.0,0.375,0,0,6.3,2,1.1,0
3,2,0,1,9,0,0,1,1,0.0,58,1.0,1,0.7142857140000001,0.666666667,1,1,17.33333333,1,0.6667,0
13,1,4,11,18,0,5,10,9,0.583333333,78,1.0,1,0.0,0.161538462,0,0,4.846153846,1,0.9231,1
5,1,0,58,10,8,58,0,3,0.3125,69,0.75,1,0.0,0.583333333,0,0,12.0,3,0.6,0
8,3,0,8,28,0,0,8,6,0.6785714290000001,128,1.0,1,0.8409090909999999,0.5,2,4,14.5,3,1.375,1
7,2,1,7,15,1,6,1,4,0.583333333,92,1.0,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,0
2,2,0,9,19,1,1,8,2,2.0,120,0.0,0,0.958333333,1.0,1,1,59.0,1,0.5,0
4,1,0,6,4,6,3,4,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,1
10,4,0,14,35,11,1,13,8,0.7111111109999999,216,1.0,1,0.896551724,0.32,1,1,20.1,10,2.1,1
6,3,0,5,21,1,0,5,6,0.7,136,1.0,0,0.880952381,0.4166666670000001,2,2,21.0,1,0.8333,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
50,4,1,24,82,1091,11,14,47,0.959183673,646,1.0,4,0.614173228,0.214285714,3,3,11.5,7,1.3,1
5,4,0,10,42,10,0,10,1,2.0,481,0.0,0,0.952380952,0.6,4,6,95.2,15,5.2,1
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
6,2,0,3,11,13,2,1,6,0.8,68,1.0,0,0.924242424,0.444444444,1,5,10.16666667,3,1.5,0
3,1,0,12,20,3,1,11,1,2.0,165,0.0,0,0.0,0.444444444,0,0,54.0,1,0.6667,1
4,3,0,4,12,0,0,4,4,0.5,54,1.0,0,0.914285714,0.75,0,0,12.0,1,0.75,1
10,2,7,14,24,19,10,4,5,0.666666667,146,1.0,1,0.5,0.266666667,0,0,13.3,3,1.2,0
6,4,0,9,48,5,0,9,5,0.666666667,300,1.0,0,0.939759036,0.458333333,4,5,48.5,10,2.3333,1
10,1,0,9,30,17,6,3,8,0.7333333329999999,149,1.0,0,0.0,0.25,0,0,13.4,1,0.9,0
8,3,0,5,29,0,1,4,6,0.428571429,177,1.0,0,0.833333333,0.3125,1,1,20.875,5,2.0,0
5,1,0,1,36,4,1,0,4,0.583333333,375,1.0,0,0.0,0.5,0,0,73.4,10,3.6,0
3,1,0,3,9,3,1,2,2,2.0,48,0.0,0,0.0,0.666666667,0,0,15.0,1,0.6667,0
3,1,0,3,14,1,1,2,3,0.5,97,1.0,0,0.0,0.666666667,0,0,31.0,1,0.6667,1
3,3,0,6,17,0,1,6,3,0.0,91,1.0,0,0.948717949,1.0,0,0,29.0,1,0.6667,0
0,1,0,1,0,0,1,0,0,2.0,24,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
8,3,0,5,41,10,0,5,8,0.80952381,236,1.0,0,0.8409090909999999,0.875,1,1,27.75,14,2.625,1
4,2,0,3,16,0,0,3,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
9,6,0,9,34,28,0,9,6,0.8125,166,1.0,0,0.950617284,0.4,4,9,17.22222222,2,1.0,1
8,4,0,7,37,4,0,7,7,0.7142857140000001,277,1.0,0,0.917647059,0.46875,4,4,32.875,5,1.375,0
15,3,0,16,77,69,0,16,10,0.826530612,504,1.0,0,0.725490196,0.233333333,1,1,32.13333333,6,1.4,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
7,3,0,7,21,0,0,7,7,0.625,144,1.0,0,0.860465116,0.342857143,1,1,19.0,5,1.4286,0
3,3,0,6,21,0,1,6,3,0.0,146,1.0,0,0.948717949,0.666666667,0,0,47.33333333,1,0.6667,0
1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,5,0,5,17,0,1,4,5,0.7777777779999999,107,1.0,0,0.848484848,0.476190476,2,5,13.85714286,5,1.2857,0
3,1,1,7,9,0,5,2,3,0.0,47,1.0,0,0.0,0.666666667,0,0,14.33333333,1,0.6667,0
10,4,0,16,36,3,4,12,10,0.583333333,246,1.0,2,0.795454545,0.266666667,1,3,23.2,7,2.3,0
1,1,0,15,1,0,14,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,5,0,6,26,0,1,5,5,0.571428571,164,1.0,0,0.8235294120000001,0.375,2,5,19.125,4,1.125,0
4,3,0,6,16,0,0,6,4,0.333333333,46,1.0,0,0.925,0.625,1,1,10.25,1,0.75,0
6,1,0,1,8,0,0,1,6,0.0,43,1.0,1,0.0,0.666666667,0,0,6.0,1,0.8333,0
3,2,0,9,26,3,1,8,2,2.0,147,0.0,0,0.92,1.0,1,1,48.0,10,3.6667,0
8,5,0,9,23,0,4,5,8,0.761904762,198,0.5,0,0.8444444440000001,0.35,1,4,23.0,6,2.25,0
4,2,0,4,15,0,1,3,4,0.333333333,109,1.0,0,0.75,0.5,0,0,25.75,1,0.75,1
3,4,0,4,20,3,0,4,1,1.5,124,1.0,0,0.960784314,1.0,2,3,40.0,8,3.0,0
3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
2,3,0,0,3,1,0,0,2,2.0,7,0.0,0,0.909090909,0.75,1,1,2.5,1,0.5,0
1,1,0,8,1,0,6,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,6,21,6,2,4,2,2.0,91,0.0,0,0.0,0.75,0,0,21.75,4,1.5,0
27,1,0,10,60,145,1,9,26,0.648351648,401,1.0,4,0.0,0.314814815,0,0,13.59259259,6,1.5185,0
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,2,0,12,15,13,9,4,11,0.75,97,1.0,3,0.2,0.22077922100000005,0,0,7.272727272999999,1,0.7273,0
