wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
42,3,0,6,69,763,2,4,40,0.902439024,386,1.0,0,0.7350993379999999,0.146520147,3,16,8.166666667000001,2,0.9762,3
13,1,0,2,27,0,1,1,13,0.694444444,168,0.0,1,0.0,0.4,0,0,11.69230769,6,1.6923,1
3,3,0,5,14,1,0,5,2,0.5,37,1.0,1,0.965517241,0.5555555560000001,1,4,11.0,1,0.6667,0
10,1,0,14,36,0,14,0,9,0.648148148,301,1.0,0,0.0,0.425,0,0,28.5,5,2.0,2
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,3,0,11,12,6,1,10,3,2.0,43,0.0,0,0.949152542,0.4,1,4,9.75,1,0.75,0
8,3,0,28,65,0,1,27,7,0.542857143,498,1.0,2,0.8888888890000001,0.35416666700000005,1,9,60.625,14,3.75,1
5,1,0,6,5,10,6,0,5,2.0,5,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
5,1,0,7,14,0,3,4,4,1.211538462,391,0.051282051,1,0.0,0.375,0,0,69.4,2,0.8,0
2,5,0,5,11,1,0,5,2,2.0,65,0.0,0,0.982142857,0.75,3,8,31.5,1,0.5,0
5,3,12,13,16,8,13,0,3,1.223684211,424,0.0,0,0.926829268,0.4166666670000001,0,0,80.0,3,1.0,0
3,4,0,22,24,0,0,22,3,0.0,191,1.0,4,0.979591837,0.444444444,3,13,61.33333333,3,1.3333,0
11,3,0,31,56,0,0,31,11,0.2,613,1.0,2,0.87654321,0.246753247,2,9,54.45454545,7,2.5455,1
4,1,0,4,13,0,2,2,4,0.166666667,76,1.0,1,0.0,0.75,0,0,17.5,2,1.0,0
5,2,0,2,15,10,1,1,5,2.0,305,0.0,0,0.5,0.35,2,5,60.0,8,2.2,0
8,3,0,14,27,0,0,14,7,0.28571428600000004,117,1.0,1,0.965517241,0.270833333,2,5,13.5,2,1.0,0
25,3,0,5,50,192,2,3,23,2.0,484,0.0,0,0.8756476679999999,0.3666666670000001,2,17,18.36,1,0.96,4
3,3,0,6,7,3,1,5,3,2.0,24,0.0,0,0.952380952,0.5555555560000001,1,1,7.0,1,0.6667,0
4,1,0,4,4,6,4,1,4,2.0,4,0.0,0,0.0,0.55,0,0,0.0,1,1.0,0
7,1,0,11,45,1,0,11,4,0.75,499,0.5,0,0.0,0.571428571,0,0,69.71428571,7,1.7143,0
14,3,0,33,79,89,1,32,7,1.0307692309999998,805,0.3,0,0.8219178079999999,0.207142857,2,5,55.78571429,11,3.5714,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,18,47,9,1,17,7,0.7222222220000001,593,0.0,0,0.0,0.333333333,0,0,82.85714286,10,2.4286,1
3,1,0,6,3,3,3,3,3,2.0,3,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
1,1,0,6,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
19,3,2,32,61,99,15,20,18,0.907407407,335,1.0,3,0.7692307690000001,0.190789474,1,4,16.0,7,1.7368,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
6,3,0,27,31,0,2,25,6,0.333333333,213,1.0,2,0.934210526,0.305555556,2,7,34.0,4,1.3333,0
2,4,0,7,13,1,1,6,1,2.0,35,0.0,0,0.995260664,0.625,2,3,16.5,1,0.5,0
8,2,0,9,39,10,1,9,7,0.7142857140000001,180,1.0,1,0.915662651,0.267857143,1,1,21.0,8,1.75,0
12,1,0,5,44,64,3,2,0,0.981818182,586,1.0,0,0.0,0.318181818,0,0,47.41666667,8,1.8333,0
10,3,0,36,70,7,1,35,7,0.644444444,658,1.0,2,0.8615384620000001,0.3,1,9,64.3,13,4.0,0
22,3,2,29,46,189,24,11,22,0.942857143,179,0.8,4,0.903225806,0.181818182,2,14,6.681818182000001,1,0.9545,0
5,1,0,6,5,10,6,0,5,2.0,5,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
22,2,0,43,58,201,9,36,21,0.523809524,715,1.0,0,0.622641509,0.199300699,2,4,31.45454545,7,1.5455,1
3,1,0,1,15,3,0,1,3,1.5,124,1.0,0,0.0,0.333333333,0,0,40.0,6,2.6667,1
22,2,0,42,54,199,13,32,20,0.571428571,466,1.0,0,0.622641509,0.21590909100000005,2,4,20.13636364,7,1.4091,0
11,1,0,8,15,0,8,0,11,0.425,234,1.0,0,0.0,0.515151515,0,0,19.90909091,4,1.7273,0
8,2,0,4,14,0,1,3,8,0.628571429,212,1.0,1,0.588235294,0.4166666670000001,1,5,24.875,12,2.375,0
10,1,0,8,55,17,1,8,4,0.6543209879999999,425,1.0,1,0.0,0.275,0,0,40.6,9,2.2,1
10,3,0,33,54,0,0,33,10,0.185185185,600,1.0,2,0.8875,0.257142857,2,9,58.7,7,2.5,0
37,1,0,27,37,666,24,4,37,1.027777778,51,0.0,0,0.0,0.27027027,0,0,0.0,1,1.0,0
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,1,0,8,21,0,1,8,10,0.7111111109999999,205,0.0,5,0.0,0.4,0,0,18.5,3,1.7,0
37,3,1,18,68,218,10,8,34,0.625,693,1.0,2,0.682692308,0.171171171,2,9,17.62162162,12,2.2432,4
21,2,0,42,49,190,16,29,19,2.0,470,0.0,0,0.622641509,0.238095238,2,4,21.38095238,7,1.5714,0
7,1,0,3,8,9,2,1,0,0.833333333,52,1.0,1,0.0,0.28571428600000004,0,0,5.571428571,1,0.8571,0
9,4,0,21,41,24,0,21,5,0.53125,311,1.0,1,0.923076923,0.253968254,3,13,33.11111111,6,2.4444,0
11,3,0,16,41,15,3,14,10,0.7,228,1.0,1,0.951456311,0.233766234,2,6,19.45454545,4,1.2727,2
22,3,0,28,72,121,10,22,21,0.8523809520000001,485,1.0,4,0.740740741,0.140495868,2,7,20.59090909,8,2.0455,0
7,1,0,30,17,0,27,3,7,0.0,155,1.0,0,0.0,0.464285714,0,0,21.0,4,1.8571,0
4,3,0,6,5,0,6,0,2,1.095238095,54,0.0,0,0.944444444,0.666666667,0,0,10.75,1,0.25,0
1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,5,0,5,8,1,0,5,2,2.0,34,0.0,0,0.98245614,0.75,1,6,16.0,1,0.5,0
10,3,0,6,12,37,6,2,10,0.8888888890000001,52,1.0,0,0.956097561,0.4,1,1,3.8,1,0.9,0
11,1,0,8,15,0,8,0,11,0.425,234,1.0,0,0.0,0.515151515,0,0,19.90909091,4,1.7273,0
8,2,0,6,25,0,1,5,8,0.476190476,195,1.0,2,0.65,0.34375,1,5,22.625,6,1.625,0
10,1,0,26,10,45,26,0,10,1.111111111,11,0.0,0,0.0,0.55,0,0,0.0,1,1.0,0
7,2,0,3,35,1,1,2,6,0.5,199,1.0,1,0.85,0.265306122,1,6,27.14285714,6,1.7143,0
5,3,0,18,28,0,1,17,4,0.25,129,1.0,1,0.933333333,0.333333333,1,5,24.4,5,1.8,0
5,3,0,21,33,0,2,20,4,0.4166666670000001,237,1.0,1,0.933333333,0.333333333,2,6,45.8,4,2.0,0
3,4,0,1,4,1,0,1,2,0.5,426,0.0,0,0.976190476,1.0,0,0,140.66666669999998,1,0.3333,0
8,1,0,7,54,6,1,7,3,0.660714286,399,1.0,0,0.0,0.339285714,0,0,47.875,7,2.375,0
2,5,0,4,4,1,3,1,2,2.0,11,0.0,0,1.0,0.833333333,0,0,4.5,0,0.0,0
6,2,0,3,26,3,1,2,6,0.7333333329999999,462,0.0,0,0.772727273,0.458333333,1,1,75.0,2,1.0,0
11,3,0,17,41,15,3,15,10,0.7,228,1.0,1,0.951456311,0.233766234,2,5,19.45454545,4,1.2727,0
43,2,0,13,143,573,1,12,41,0.7551020409999999,1173,0.7857142859999999,2,0.236363636,0.153100775,0,0,25.95348837,3,1.0698,5
7,1,0,29,17,0,26,3,7,0.0,155,1.0,0,0.0,0.464285714,0,0,21.0,4,1.8571,0
5,3,0,5,12,10,2,3,5,2.0,39,0.0,0,0.98,0.7,2,4,6.8,1,0.8,0
1,3,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
5,2,0,5,12,0,3,2,5,0.0,82,0.0,1,0.966666667,0.4,0,0,15.2,1,0.2,0
3,3,0,11,12,3,1,10,3,2.0,46,0.0,0,0.95,0.5,1,6,14.33333333,1,0.6667,0
7,2,0,11,24,5,1,11,6,0.583333333,131,1.0,2,0.9,0.238095238,1,5,17.42857143,6,1.8571,0
9,3,0,21,45,6,1,20,8,0.375,217,0.0,1,0.960784314,0.238095238,2,6,23.0,2,1.0,2
4,3,0,19,31,0,5,15,4,0.833333333,132,1.0,0,0.949152542,0.4166666670000001,1,4,31.5,4,2.0,0
2,5,0,4,4,1,3,1,2,2.0,11,0.0,0,1.0,0.833333333,0,0,4.5,0,0.0,0
4,1,0,6,4,6,6,1,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
16,5,0,22,54,46,4,21,13,0.6,563,1.0,2,0.8992805759999999,0.2,2,13,34.0625,9,2.5,2
10,5,0,9,16,27,1,8,9,0.8444444440000001,79,1.0,0,0.945205479,0.263888889,2,5,6.4,2,0.9,0
21,1,1,12,29,76,11,1,20,0.8583333329999999,409,0.166666667,0,0.0,0.404761905,0,0,18.19047619,8,1.6667,1
18,1,0,44,38,151,43,1,17,0.941176471,258,0.0,0,0.0,0.235294118,0,0,13.27777778,5,1.5556,1
2,3,0,4,5,1,1,3,2,2.0,16,0.0,0,0.976190476,0.75,1,1,7.0,1,0.5,1
