wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,2,1,5,17,0,3,2,8,0.0,47,0.0,1,0.740740741,0.4166666670000001,1,1,4.75,1,0.875,0
2,5,0,6,8,1,1,5,0,2.0,19,0.0,0,0.995327103,0.666666667,1,1,8.5,1,0.5,0
2,5,0,7,8,1,0,7,2,2.0,34,0.0,0,0.98245614,0.75,1,6,16.0,1,0.5,0
7,3,0,10,16,9,1,9,6,0.5,55,1.0,1,0.97029703,0.314285714,2,5,6.714285714,2,1.0,0
17,1,0,60,64,78,44,16,17,0.96875,462,0.2,1,0.0,0.211764706,0,0,25.58823529,2,0.9412,0
14,1,0,13,23,55,12,2,13,0.153846154,212,1.0,2,0.0,0.427350427,0,0,14.0,1,0.8571,0
2,1,0,1,7,0,0,1,2,0.0,35,1.0,2,0.0,0.666666667,0,0,15.5,2,1.0,0
1,2,0,5,3,0,0,5,1,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0,0
3,2,26,37,9,3,29,8,2,2.0,24,0.0,0,0.964285714,0.5,1,2,7.0,1,0.6667,0
4,1,0,9,28,2,2,8,2,0.333333333,475,0.0,1,0.0,0.583333333,0,0,117.25,1,0.75,0
4,1,0,0,10,0,0,0,0,1.266666667,90,0.0,0,0.0,0.833333333,0,0,15.25,4,2.0,0
14,2,0,30,39,71,6,25,13,0.538461538,167,1.0,0,0.7333333329999999,0.222222222,2,3,10.85714286,2,1.0,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,4,1,3,2,0,2,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
5,3,0,9,17,8,1,8,5,0.5,92,1.0,0,0.904761905,0.4,1,6,17.2,8,2.4,0
1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
4,4,0,8,24,6,0,8,4,2.0,121,0.0,0,0.985365854,0.625,2,4,29.25,1,0.75,0
8,2,1,4,21,0,2,3,8,0.238095238,157,1.0,2,0.588235294,0.34375,1,5,18.25,3,1.5,0
8,2,0,14,27,20,0,14,6,0.571428571,189,1.0,2,0.5,0.349206349,1,1,22.25,8,2.375,1
2,4,0,6,17,1,1,5,1,2.0,65,0.0,0,0.995260664,0.625,3,4,31.5,1,0.5,0
3,3,0,2,11,3,2,0,3,2.0,61,0.0,0,0.95,0.833333333,1,2,19.33333333,5,2.3333,0
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.5555555560000001,0,0,7.0,2,1.3333,0
7,2,0,1,13,0,1,0,7,0.0,213,1.0,0,0.684210526,0.342857143,1,2,29.28571429,1,0.8571,0
2,4,0,5,7,1,0,5,2,2.0,17,0.0,0,0.979591837,0.75,1,6,7.5,1,0.5,0
1,1,0,0,2,0,0,0,1,2.0,5,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,1,5,10,6,1,5,4,2.0,58,0.0,0,0.8235294120000001,0.5,1,4,13.5,5,1.75,0
1,3,1,6,2,0,5,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,4,11,0,4,0,3,0.0,38,0.0,0,0.0,0.833333333,0,0,11.33333333,1,0.6667,0
2,1,0,53,2,1,53,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
4,4,0,5,6,4,1,4,4,0.666666667,26,1.0,0,0.964285714,0.45,0,0,5.25,1,0.75,0
1,3,0,12,2,0,12,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
5,2,10,27,17,10,16,11,4,2.0,56,0.0,0,0.931034483,0.44,1,4,10.2,1,0.8,0
7,2,0,1,13,0,1,0,7,0.0,65,1.0,0,0.684210526,0.342857143,1,2,8.142857142999999,1,0.8571,0
4,5,0,17,75,6,1,17,3,2.0,468,0.0,0,0.986111111,0.5,4,6,116.0,3,1.25,1
19,1,0,6,42,57,2,4,19,0.666666667,154,0.0,1,0.0,0.278195489,0,0,7.0,1,0.9474,0
17,2,4,8,36,30,5,3,6,0.912946429,505,1.0,0,0.704545455,0.25,0,0,27.05882353,3,1.2353,1
32,1,6,106,57,466,98,11,31,0.806451613,276,1.0,1,0.0,0.16346153800000002,0,0,7.59375,3,1.2813,0
4,6,0,10,16,6,0,10,3,2.0,113,0.0,0,0.955223881,0.5,2,8,27.25,1,0.75,0
7,4,0,25,49,21,4,22,5,2.0,452,0.0,0,0.923076923,0.339285714,2,7,63.57142857,14,5.1429,0
2,4,0,3,3,1,1,2,2,2.0,13,0.0,0,0.987804878,0.6,0,0,5.5,1,0.5,0
34,1,0,15,34,561,3,13,34,2.0,34,0.0,0,0.0,0.119485294,0,0,0.0,1,1.0,0
5,1,0,8,17,0,6,2,4,0.4375,115,1.0,2,0.0,0.45,0,0,21.2,4,1.6,2
11,2,0,5,26,0,4,2,11,0.55,127,0.5,1,0.583333333,0.409090909,1,3,10.36363636,3,1.3636,0
3,2,2,3,7,0,2,1,2,0.5,32,1.0,0,0.75,0.666666667,0,0,9.0,1,0.6667,0
3,1,0,6,23,3,2,4,3,2.0,141,0.0,0,0.0,0.333333333,0,0,46.0,1,0.6667,1
6,7,2,13,16,0,4,10,4,0.2,94,1.0,0,0.97080292,0.4,4,10,14.5,3,1.1667,0
3,3,0,1,4,3,0,1,3,2.0,10,0.0,0,0.98989899,1.0,2,4,2.333333333,1,0.6667,0
1,1,0,26,1,0,24,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,8,0,10,15,2,2,8,3,0.333333333,97,1.0,1,0.978571429,0.4375,2,2,22.75,4,1.5,0
3,3,0,6,7,3,1,5,3,2.0,19,0.0,0,0.952380952,0.5555555560000001,1,1,5.333333333,1,0.6667,0
9,1,0,11,19,0,7,4,9,0.5,101,1.0,1,0.0,0.5555555560000001,0,0,10.0,2,1.0,0
3,1,0,6,6,3,0,6,3,2.0,41,0.0,0,0.0,0.444444444,0,0,12.66666667,6,2.3333,0
12,7,0,16,35,6,3,14,8,0.409090909,230,1.0,1,0.93006993,0.291666667,4,13,18.0,5,1.6667,2
29,1,0,10,73,114,2,8,29,0.8464285709999999,394,1.0,4,0.0,0.237068966,0,0,12.24137931,1,0.9655,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,5,0,7,10,3,1,6,2,2.0,40,0.0,0,0.990697674,0.583333333,2,4,12.33333333,1,0.6667,0
4,2,1,1,9,2,1,0,3,0.666666667,91,1.0,0,0.942857143,0.666666667,2,3,21.25,3,1.0,1
4,4,0,20,20,0,1,20,4,0.333333333,149,1.0,0,0.979591837,0.45,2,4,36.0,10,2.75,0
3,4,0,8,9,1,1,7,3,0.5,26,0.0,1,0.99086758,0.5555555560000001,0,0,7.333333333,1,0.6667,0
3,1,0,7,15,3,4,3,3,1.0,183,0.0,3,0.0,0.388888889,0,0,58.66666667,5,3.3333,0
3,4,0,10,34,3,1,9,1,2.0,169,0.0,0,0.990566038,0.666666667,1,1,55.33333333,1,0.6667,0
3,7,0,20,26,0,1,19,2,0.0,171,0.75,3,0.985185185,0.444444444,3,4,54.66666667,6,3.0,0
2,4,1,9,14,1,2,7,1,2.0,50,0.0,0,0.995260664,0.625,2,2,24.0,1,0.5,0
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
4,2,0,6,25,0,1,5,2,0.444444444,152,0.0,2,0.727272727,0.5625,1,4,36.25,1,0.75,0
6,3,0,9,26,15,0,9,6,2.0,160,0.0,0,0.975124378,0.444444444,2,5,25.66666667,4,1.3333,0
2,4,0,8,14,1,0,8,2,2.0,72,0.0,0,0.979591837,0.75,2,7,35.0,1,0.5,0
5,3,0,20,30,0,0,20,4,0.75,144,1.0,1,0.933333333,0.333333333,2,6,27.4,3,1.2,0
12,1,0,15,62,66,2,13,9,0.909090909,477,0.0,0,0.0,0.25,0,0,38.58333333,5,2.0,1
11,3,0,3,16,55,1,2,11,2.0,44,0.0,0,0.830188679,0.348484848,0,0,3.0,1,0.8182,0
0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
8,4,9,18,21,28,9,9,4,2.0,110,0.0,0,0.872727273,0.5,2,5,12.75,2,1.125,0
15,3,0,7,26,53,2,5,15,0.7857142859999999,164,1.0,5,0.933333333,0.29333333300000003,2,5,9.6,2,1.0,0
14,3,0,10,41,27,1,9,14,0.666666667,290,1.0,2,0.937799043,0.25,3,4,19.5,2,1.0714,0
3,4,0,7,19,3,1,6,2,2.0,54,0.0,0,0.990566038,0.666666667,2,3,17.0,1,0.6667,0
4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
9,2,0,4,22,0,0,4,9,0.5,67,0.0,2,0.7142857140000001,0.4074074070000001,1,1,6.222222222,1,0.8889,0
8,4,0,18,27,0,1,17,8,0.14285714300000002,135,1.0,2,0.925531915,0.270833333,2,3,15.625,2,1.0,0
3,3,0,5,14,1,0,5,2,0.5,37,1.0,1,0.965517241,0.5555555560000001,1,4,11.0,1,0.6667,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,3,0,11,12,6,1,10,3,2.0,43,0.0,0,0.949152542,0.4,1,4,9.75,1,0.75,0
2,5,0,5,11,1,0,5,2,2.0,65,0.0,0,0.982142857,0.75,3,8,31.5,1,0.5,0
6,3,0,25,39,0,1,24,5,0.4,201,1.0,2,0.918032787,0.361111111,1,6,32.16666667,3,1.6667,0
33,4,2,42,74,516,24,19,31,0.96875,600,0.0,6,0.8014705879999999,0.173611111,3,29,17.0,2,1.1515,2
3,1,6,8,4,3,7,1,0,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,1.0,1,0.6667,0
6,3,0,29,58,0,2,28,5,0.65,361,1.0,3,0.918032787,0.305555556,1,5,58.5,13,3.3333,0
8,3,0,14,27,0,0,14,7,0.28571428600000004,117,1.0,1,0.965517241,0.270833333,2,5,13.5,2,1.0,0
1,1,0,1,2,0,1,0,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
3,3,0,6,7,3,1,5,3,2.0,24,0.0,0,0.952380952,0.5555555560000001,1,1,7.0,1,0.6667,0
3,4,0,22,22,3,0,22,3,2.0,131,0.0,0,0.979591837,0.444444444,3,14,42.66666667,5,2.0,0
14,3,0,33,79,89,1,32,7,1.0307692309999998,805,0.3,0,0.8219178079999999,0.207142857,2,5,55.78571429,11,3.5714,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
19,3,2,32,61,99,15,20,18,0.907407407,335,1.0,3,0.7692307690000001,0.190789474,1,4,16.0,7,1.7368,0
1,1,0,6,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
6,3,0,27,31,0,2,25,6,0.333333333,213,1.0,2,0.934210526,0.305555556,2,7,34.0,4,1.3333,0
12,4,3,16,17,52,7,9,12,0.8409090909999999,96,1.0,1,0.8877551020000001,0.236111111,2,3,6.666666667,6,1.4167,0
8,2,0,9,39,10,1,9,7,0.7142857140000001,180,1.0,1,0.915662651,0.267857143,1,1,21.0,8,1.75,0
22,3,2,29,46,189,24,11,22,0.942857143,179,0.8,4,0.903225806,0.181818182,2,14,6.681818182000001,1,0.9545,0
10,3,0,36,70,7,1,35,7,0.644444444,658,1.0,2,0.8615384620000001,0.3,1,9,64.3,13,4.0,0
5,1,0,6,5,10,6,0,5,2.0,5,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
22,2,0,43,58,201,9,36,21,0.523809524,715,1.0,0,0.622641509,0.199300699,2,4,31.45454545,7,1.5455,1
9,5,0,11,39,36,1,10,6,2.0,195,0.0,0,0.963800905,0.314814815,4,7,20.66666667,16,3.0,2
1,1,0,1,2,0,1,0,1,2.0,16,0.0,0,0.0,1.0,0,0,12.0,0,0.0,0
10,3,0,33,54,0,0,33,10,0.185185185,600,1.0,2,0.8875,0.257142857,2,9,58.7,7,2.5,0
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
37,3,1,18,68,218,10,8,34,0.625,693,1.0,2,0.682692308,0.171171171,2,9,17.62162162,12,2.2432,4
32,4,2,17,84,354,6,12,28,0.88172043,657,1.0,2,0.86695279,0.180555556,3,19,19.25,10,1.8438,0
9,4,0,21,41,24,0,21,5,0.53125,311,1.0,1,0.923076923,0.253968254,3,13,33.11111111,6,2.4444,0
6,3,0,2,7,3,1,1,6,0.6,33,1.0,0,0.975124378,0.666666667,1,2,4.166666667,1,0.8333,0
22,3,0,28,72,121,10,22,21,0.8523809520000001,485,1.0,4,0.740740741,0.140495868,2,7,20.59090909,8,2.0455,0
4,3,0,6,5,0,6,0,2,1.095238095,54,0.0,0,0.944444444,0.666666667,0,0,10.75,1,0.25,0
1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,3,0,6,12,37,6,2,10,0.8888888890000001,52,1.0,0,0.956097561,0.4,1,1,3.8,1,0.9,0
7,2,0,3,35,1,1,2,6,0.5,199,1.0,1,0.85,0.265306122,1,6,27.14285714,6,1.7143,0
8,1,0,7,54,6,1,7,3,0.660714286,399,1.0,0,0.0,0.339285714,0,0,47.875,7,2.375,0
5,1,0,1,6,0,1,0,5,0.5,30,1.0,0,0.0,0.8,0,0,4.6,1,0.8,0
5,3,0,18,28,0,1,17,4,0.25,129,1.0,1,0.933333333,0.333333333,1,5,24.4,5,1.8,0
1,4,0,2,2,0,2,0,0,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
3,4,0,1,4,1,0,1,2,0.5,426,0.0,0,0.976190476,1.0,0,0,140.66666669999998,1,0.3333,0
11,3,0,17,41,15,3,15,10,0.7,228,1.0,1,0.951456311,0.233766234,2,5,19.45454545,4,1.2727,0
2,1,0,2,3,0,2,0,2,0.0,29,0.0,0,0.0,0.875,0,0,12.0,0,0.0,0
5,3,0,5,12,10,2,3,5,2.0,39,0.0,0,0.98,0.7,2,4,6.8,1,0.8,0
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.5555555560000001,0,0,7.0,2,1.3333,0
1,3,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
5,2,0,5,12,0,3,2,5,0.0,82,0.0,1,0.966666667,0.4,0,0,15.2,1,0.2,0
8,3,0,1,21,28,1,0,7,1.142857143,430,0.0,0,0.857142857,0.225,0,0,17.375,2,0.875,3
7,2,0,11,24,5,1,11,6,0.583333333,131,1.0,2,0.9,0.238095238,1,5,17.42857143,6,1.8571,0
4,1,0,6,4,6,6,1,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
6,3,0,3,11,9,2,1,6,0.6,49,1.0,0,0.975124378,0.444444444,2,5,7.0,3,1.1667,0
2,5,0,4,4,1,3,1,2,2.0,11,0.0,0,1.0,0.833333333,0,0,4.5,0,0.0,0
43,2,0,12,139,575,1,11,41,0.8639455779999999,1086,0.7857142859999999,2,0.236363636,0.153100775,0,0,23.93023256,2,1.0465,0
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
10,5,0,9,16,27,1,8,9,0.8444444440000001,79,1.0,0,0.945205479,0.263888889,2,5,6.4,2,0.9,0
21,1,1,12,29,76,11,1,20,0.8583333329999999,409,0.166666667,0,0.0,0.404761905,0,0,18.19047619,8,1.6667,1
18,1,0,44,38,151,43,1,17,0.941176471,258,0.0,0,0.0,0.235294118,0,0,13.27777778,5,1.5556,1
3,3,0,10,12,3,1,9,3,2.0,50,0.0,0,0.95,0.5,1,6,15.66666667,1,0.6667,0
9,3,0,20,45,6,0,20,8,0.375,217,0.0,1,0.960784314,0.238095238,2,5,23.0,2,1.0,0
4,3,0,21,30,0,5,17,4,0.833333333,127,1.0,0,0.949152542,0.4166666670000001,1,3,30.25,4,2.0,0
16,5,0,23,52,46,4,22,13,0.6,561,1.0,2,0.8992805759999999,0.2,2,13,33.9375,9,2.4375,1
11,1,0,15,45,0,1,15,9,0.6333333329999999,360,1.0,2,0.0,0.222222222,0,0,31.18181818,11,2.4545,0
10,1,0,15,24,0,13,3,9,0.970760234,247,0.210526316,3,0.0,0.475,0,0,21.8,4,1.5,1
2,4,0,6,9,1,1,5,1,2.0,27,0.0,0,0.995260664,0.625,2,2,12.5,1,0.5,0
3,4,0,1,5,1,0,1,2,0.5,79,1.0,0,0.975,0.75,2,3,25.0,3,1.0,0
2,5,0,3,3,1,3,0,2,2.0,12,0.0,0,1.0,0.833333333,0,0,5.0,0,0.0,0
8,2,0,2,14,0,0,2,8,0.666666667,152,1.0,1,0.588235294,0.4166666670000001,1,5,17.25,5,1.5,0
10,1,0,5,33,0,1,4,8,0.472222222,182,1.0,2,0.0,0.4,0,0,16.8,2,0.9,0
6,3,0,7,23,9,1,7,6,0.833333333,134,1.0,1,0.934210526,0.361111111,2,12,20.33333333,1,0.8333,0
5,2,0,2,18,10,2,0,5,2.0,107,0.0,0,0.8888888890000001,0.6,1,2,20.4,4,1.8,0
4,1,0,2,8,0,1,1,0,1.269230769,80,0.0,1,0.0,0.833333333,0,0,12.5,3,1.75,0
3,1,0,5,8,0,1,4,0,0.833333333,84,0.0,2,0.0,0.466666667,0,0,25.0,4,2.0,0
7,3,4,9,16,0,4,6,6,0.166666667,119,1.0,1,0.97029703,0.428571429,0,0,15.85714286,2,1.0,0
3,1,0,13,19,3,1,13,3,2.0,207,0.0,0,0.0,0.444444444,0,0,68.0,11,5.3333,0
6,5,0,2,11,15,1,1,6,2.0,34,0.0,0,1.0,0.625,0,0,4.666666667,0,0.0,0
5,3,0,8,12,8,1,7,5,0.5,59,1.0,0,0.904761905,0.4,1,6,10.6,2,1.0,0
7,1,1,5,10,13,3,2,2,0.8611111109999999,99,0.75,2,0.0,0.571428571,0,0,11.42857143,1,0.8571,0
3,5,0,6,11,3,0,6,3,2.0,45,0.0,0,0.964912281,0.666666667,2,7,14.0,1,0.6667,0
25,3,0,7,57,232,2,5,18,0.901041667,807,1.0,1,0.676923077,0.217592593,2,6,30.96,18,2.24,1
11,2,0,2,20,0,0,2,11,0.566666667,120,1.0,1,0.5,0.340909091,1,5,9.636363636,5,1.3636,0
11,4,1,17,43,39,11,10,9,0.8,333,1.0,0,0.964285714,0.309090909,1,2,28.90909091,4,1.5455,0
11,1,0,6,43,23,4,2,8,0.925,419,0.375,1,0.0,0.3,0,0,36.36363636,10,3.1818,1
5,3,0,6,17,10,0,6,5,2.0,69,0.0,0,0.98,0.466666667,2,5,12.8,1,0.8,0
81,2,1,171,136,2426,155,22,78,0.936206897,1294,0.793103448,11,0.195876289,0.069318182,0,0,14.61728395,5,1.2716,3
6,1,0,3,16,0,1,2,5,0.3,69,0.0,0,0.0,0.6,0,0,10.16666667,3,1.3333,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,3,0,88,14,0,87,2,6,0.1,97,0.0,2,0.894736842,0.4,1,1,14.83333333,3,0.6667,0
5,1,0,7,14,4,1,6,3,0.75,127,1.0,2,0.0,0.4166666670000001,0,0,22.8,1,0.6,0
19,3,1,21,43,87,6,15,18,0.6,336,0.2,3,0.816091954,0.184210526,2,24,16.42105263,9,1.6842,1
16,1,0,4,38,58,3,1,16,0.7416666670000001,261,1.0,1,0.0,0.453125,0,0,14.8125,3,1.3125,0
8,3,0,19,18,4,6,13,5,0.571428571,75,1.0,0,0.922077922,0.325,2,8,8.125,1,0.75,0
10,3,0,21,32,0,4,18,7,0.583333333,262,1.0,0,0.875,0.266666667,2,6,24.8,10,2.1,0
3,1,0,1,9,0,1,1,2,0.0,67,1.0,1,0.0,0.5,0,0,20.0,3,1.6667,0
2,5,0,5,9,1,0,5,2,2.0,43,0.0,0,0.982142857,0.75,2,7,20.5,1,0.5,0
2,5,0,9,14,1,1,8,1,2.0,50,0.0,0,0.995283019,0.625,2,2,24.0,1,0.5,0
5,2,0,3,13,4,2,3,5,1.0,61,1.0,3,0.904761905,0.5,1,1,10.0,1,0.4,0
25,1,0,3,70,254,3,0,20,0.902777778,559,1.0,0,0.0,0.152727273,0,0,21.12,3,1.08,0
1,1,0,0,2,0,0,0,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
120,1,0,10,148,5942,5,5,118,0.7983193279999999,1019,0.0,1,0.0,0.185807656,0,0,7.466666667,4,1.1833,0
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.5555555560000001,1,1,7.333333333,1,0.6667,0
15,5,0,8,43,83,0,8,13,0.8214285709999999,210,1.0,0,0.729166667,0.16,2,6,12.86666667,3,1.1333,0
1,1,0,0,2,0,0,0,1,2.0,10,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
7,1,1,25,49,5,6,19,7,0.7333333329999999,321,1.0,4,0.0,0.392857143,0,0,44.14285714,1,0.8571,0
13,1,5,42,14,78,40,13,13,2.0,40,0.0,0,0.0,0.203296703,0,0,2.076923077,1,0.9231,0
15,1,0,7,34,15,4,6,8,0.6190476189999999,331,1.0,1,0.0,0.19047619,0,0,20.46666667,1,0.8667,1
36,1,0,25,96,516,10,16,35,0.929142857,831,0.52,9,0.0,0.14259259300000002,0,0,21.38888889,12,2.0556,0
5,1,12,28,6,10,28,0,5,2.0,19,0.0,0,0.0,0.9,0,0,2.8,1,0.8,0
1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
11,5,0,16,23,37,3,13,10,0.916666667,141,1.0,0,0.93877551,0.225,2,5,10.72727273,2,0.9091,0
4,5,0,6,9,6,1,5,3,2.0,64,0.0,0,0.9765625,0.4375,1,6,15.0,4,1.5,0
25,1,0,53,25,300,52,2,25,1.041666667,28,0.0,0,0.0,0.34,0,0,0.0,1,1.0,0
1,3,0,2,2,0,0,2,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
15,1,0,3,21,0,1,2,15,0.628571429,158,1.0,2,0.0,0.311111111,0,0,9.2,2,0.8667,0
5,1,0,5,6,0,4,1,5,1.0,92,0.0,1,0.0,0.666666667,0,0,13.8,0,0.0,0
9,1,0,3,16,24,2,2,8,0.708333333,143,0.0,1,0.0,0.4,0,0,14.55555556,3,1.5556,0
3,1,0,1,4,0,1,0,3,0.642857143,55,0.0,0,0.0,0.666666667,0,0,15.0,0,0.0,0
10,2,0,7,22,0,2,5,10,0.111111111,78,0.0,1,0.689655172,0.28,1,1,6.7,2,1.0,0
5,5,0,9,8,10,3,6,4,2.0,52,0.0,0,0.9765625,0.45,1,4,9.4,3,1.0,1
10,1,0,0,15,37,0,0,10,0.7777777779999999,64,1.0,0,0.0,0.375,0,0,5.0,1,0.8,0
3,5,0,2,4,3,1,1,0,2.0,10,0.0,0,0.990950226,1.0,1,1,2.333333333,1,0.6667,0
6,3,0,5,17,3,0,5,6,0.4,60,1.0,0,0.975124378,0.444444444,2,4,8.833333332999999,1,0.8333,0
3,2,0,3,5,3,1,2,0,2.0,18,0.0,0,0.5,0.5555555560000001,0,0,5.0,2,1.0,0
16,1,1,24,23,92,22,2,14,0.8888888890000001,133,1.0,0,0.0,0.5625,0,0,6.9375,3,1.125,0
