wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
7,1,0,5,12,13,5,0,6,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714,0
1,4,0,3,2,0,2,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
19,5,0,13,77,71,8,10,8,0.813131313,498,1.0,3,0.973174367,0.198830409,0,0,24.63157895,9,2.0526,17
5,3,0,5,6,2,5,0,5,0.75,36,1.0,0,0.80952381,0.466666667,1,1,5.4,1,0.8,0
1,3,0,8,2,0,6,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
10,5,15,17,27,29,15,2,5,0.805555556,258,1.0,0,0.986404834,0.5,0,0,24.4,2,1.1,1
8,1,13,15,9,12,13,2,0,0.761904762,66,1.0,2,0.0,0.35416666700000005,0,0,6.875,3,1.25,0
24,1,0,29,89,228,11,24,16,0.900621118,534,1.0,0,0.0,0.155279503,0,0,20.95833333,6,1.875,6
8,2,0,5,20,0,2,3,6,0.28571428600000004,174,1.0,0,0.695652174,0.40625,1,2,20.625,2,1.375,0
4,1,0,2,7,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
11,1,0,22,29,23,19,3,8,0.72,244,1.0,1,0.0,0.16,0,0,20.72727273,5,1.7273,0
3,6,0,4,27,1,1,3,3,0.5,238,1.0,1,0.996987952,1.0,2,4,76.0,3,1.6667,0
8,6,0,6,31,20,4,4,1,0.761904762,123,0.666666667,1,0.991017964,0.5,4,12,14.0,2,0.875,1
12,2,0,7,38,38,1,7,8,0.8636363640000001,470,1.0,4,0.541666667,0.319444444,1,3,36.5,12,3.3333,1
7,2,0,5,16,3,1,4,7,0.80952381,115,1.0,0,0.7,0.392857143,1,1,14.42857143,3,1.4286,1
4,5,0,6,16,0,4,5,2,0.5,62,1.0,1,0.995856354,0.4166666670000001,0,0,14.0,2,1.0,0
3,2,0,4,9,1,1,3,0,0.5,71,1.0,0,0.7777777779999999,0.444444444,1,2,22.33333333,6,2.3333,0
55,6,0,109,200,1197,99,30,40,0.8923611109999999,1437,0.875,8,0.922746781,0.0784689,1,1,24.83636364,13,2.5091,5
22,1,4,23,36,175,20,6,22,0.993197279,239,0.14285714300000002,0,0.0,0.392045455,0,0,9.545454545,4,1.3182,4
3,2,0,4,5,3,1,3,0,2.0,20,0.0,0,0.7777777779999999,0.466666667,1,2,5.666666667,1,0.6667,0
4,2,0,4,9,0,1,3,0,0.444444444,80,1.0,0,0.7,0.35714285700000004,1,2,18.25,5,1.75,0
10,7,0,7,56,21,2,6,4,0.833333333,384,1.0,0,0.986404834,0.3,0,0,36.6,5,1.3,0
6,1,0,2,40,13,0,2,5,0.6,374,0.0,0,0.0,0.28,0,0,61.16666667,11,3.0,0
4,3,0,4,13,0,4,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75,0
2,2,0,11,9,1,3,8,1,2.0,65,0.0,0,0.947368421,0.625,0,0,31.5,1,0.5,0
25,1,0,10,37,290,7,3,22,0.8888888890000001,161,1.0,1,0.0,0.157407407,0,0,5.2,3,1.16,0
15,1,0,19,28,0,18,1,11,0.669642857,391,0.125,1,0.0,0.333333333,0,0,24.53333333,6,2.2667,0
5,3,0,4,18,8,0,4,5,0.375,173,1.0,2,0.818181818,0.3666666670000001,2,3,32.4,7,2.6,0
11,2,0,2,23,25,1,1,7,0.833333333,167,0.666666667,0,0.64,0.303030303,2,2,13.90909091,4,1.5455,0
2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,2
3,1,0,5,4,3,5,0,2,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
87,2,0,8,100,3741,0,8,84,2.0,711,0.0,0,0.104166667,0.054675365,1,2,7.172413793,3,1.023,0
2,3,0,5,4,1,1,4,2,2.0,10,0.0,0,0.857142857,0.75,0,0,4.0,1,0.5,0
2,2,0,10,6,1,5,5,1,2.0,30,0.0,0,0.947368421,0.625,0,0,14.0,1,0.5,0
2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,6,0,3,13,3,1,2,3,2.0,45,0.0,0,0.997382199,0.5,2,2,14.0,1,0.6667,0
13,6,0,14,75,44,4,13,1,0.814814815,517,1.0,0,0.982195846,0.5,3,5,38.07692308,12,2.3077,1
11,2,0,5,31,31,1,5,7,0.8,231,1.0,0,0.565217391,0.4,1,3,19.27272727,8,2.2727,2
2,8,0,9,25,1,2,8,2,2.0,127,0.0,0,0.998835856,0.75,3,4,62.5,9,4.5,2
10,7,0,15,74,17,4,15,5,0.814814815,477,1.0,1,0.986404834,0.25,4,7,46.1,9,2.3,4
6,1,0,8,23,3,4,4,5,0.68,128,0.0,1,0.0,0.458333333,0,0,19.5,2,1.3333,1
21,6,0,17,83,64,13,7,9,0.691666667,589,1.0,1,0.978986403,0.224489796,3,7,26.76190476,13,2.7619,2
2,2,0,10,9,1,1,9,1,1.0,36,0.0,0,0.947368421,0.625,1,1,16.0,1,0.5,0
3,7,0,5,33,3,2,4,3,2.0,162,0.0,0,0.996946565,0.5555555560000001,0,0,53.0,1,0.6667,1
19,1,35,50,30,147,46,7,19,0.8888888890000001,240,0.5,4,0.0,0.233082707,0,0,11.31578947,6,1.6316,0
2,2,0,10,9,1,2,8,1,2.0,40,0.0,0,0.947368421,0.6,1,2,18.5,1,0.5,0
1,1,0,5,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
17,1,0,8,22,100,5,3,17,0.91875,199,1.0,4,0.0,0.183823529,0,0,10.11764706,4,1.4118,1
5,6,0,10,33,4,4,8,2,0.666666667,152,1.0,2,0.99389313,0.4,1,1,28.8,1,0.8,1
7,6,0,7,33,11,4,6,0,0.7777777779999999,145,1.0,3,0.99086758,0.28571428600000004,0,0,19.28571429,1,0.8571,1
6,3,0,14,14,5,11,5,5,0.927272727,81,0.181818182,1,0.6,0.4,1,1,10.66666667,1,0.6667,0
5,1,0,9,5,10,7,2,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.85,0.5,1,1,28.83333333,14,2.8333,0
13,1,0,11,61,44,4,10,6,0.833333333,488,1.0,0,0.0,0.180555556,0,0,36.15384615,6,2.5385,1
2,2,0,7,7,1,1,6,1,2.0,30,0.0,0,0.947368421,0.625,1,1,14.0,1,0.5,0
13,7,0,10,72,44,2,9,4,0.7820512820000001,631,1.0,0,0.981954887,0.217948718,0,0,46.53846154,7,1.7692,0
2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.947368421,0.625,1,1,17.0,1,0.5,0
8,2,0,8,34,12,2,6,5,0.7142857140000001,223,1.0,0,0.5,0.291666667,0,0,26.375,8,2.0,0
14,5,0,20,72,37,17,11,8,0.857142857,533,0.928571429,3,0.98048048,0.257142857,2,5,36.07142857,6,1.7857,4
5,2,0,4,18,8,1,4,2,0.75,106,0.0,0,0.7142857140000001,0.333333333,1,2,20.0,3,1.2,0
12,1,0,19,32,36,15,6,12,0.745454545,236,1.0,3,0.0,0.4166666670000001,0,0,18.25,5,2.0,1
5,2,0,7,20,4,1,6,2,0.5,153,0.0,0,0.818181818,0.3666666670000001,0,0,29.4,10,4.0,0
4,5,0,5,32,0,1,4,2,0.575757576,313,0.909090909,0,0.995601173,0.375,0,0,74.5,11,4.0,4
10,2,0,8,29,3,4,5,8,0.333333333,189,0.0,0,0.666666667,0.425,1,2,17.8,4,1.9,0
3,6,0,4,24,1,1,3,3,0.5,321,1.0,1,0.996987952,1.0,2,4,102.0,3,1.6667,0
8,1,0,5,15,0,4,2,6,0.428571429,139,1.0,1,0.0,0.395833333,0,0,16.0,5,1.375,0
5,5,0,14,45,6,4,11,1,0.833333333,458,1.0,3,0.994436718,0.32,0,0,90.0,3,1.4,0
12,3,0,6,52,8,2,5,10,0.672727273,501,1.0,0,0.666666667,0.303030303,1,4,40.33333333,17,4.3333,5
21,6,0,7,71,170,4,6,5,0.9,508,1.0,2,0.970193741,0.16931216899999998,1,1,22.71428571,8,1.8571,1
6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
3,2,0,14,10,3,5,9,2,2.0,63,0.0,0,0.9,0.6,1,1,20.0,1,0.6667,0
2,2,0,9,6,1,3,6,1,1.0,54,0.0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0
4,1,0,3,12,6,1,2,4,0.666666667,37,1.0,1,0.0,0.5,0,0,8.0,2,1.0,0
11,6,0,11,64,27,6,9,1,0.775,595,1.0,0,0.984871407,0.363636364,0,0,52.36363636,12,1.9091,3
2,2,0,8,8,1,1,7,1,2.0,50,0.0,0,0.947368421,0.625,1,1,24.0,1,0.5,0
6,1,0,6,8,15,3,3,6,2.0,24,0.0,0,0.0,0.5555555560000001,0,0,3.0,2,1.0,0
13,5,0,14,65,14,4,14,4,0.6333333329999999,398,1.0,2,0.981954887,0.323076923,2,5,29.23076923,8,1.6154,3
8,1,0,8,28,6,1,7,8,0.6785714290000001,160,1.0,2,0.0,0.234375,0,0,18.5,6,2.0,0
5,3,0,5,13,4,2,4,4,0.875,50,0.25,0,0.666666667,0.5,1,1,8.2,1,0.6,0
3,2,0,11,13,3,1,10,1,1.0,101,0.0,0,0.9,0.444444444,1,1,32.33333333,6,2.3333,0
16,1,2,23,25,106,21,2,15,0.8,128,1.0,0,0.0,0.205357143,0,0,6.875,3,1.1875,0
6,8,0,10,24,15,1,10,4,2.0,144,0.0,0,0.994206257,0.333333333,1,7,23.0,5,2.1667,0
6,2,0,5,28,3,1,5,4,0.771428571,230,1.0,0,0.7222222220000001,0.7222222220000001,1,3,36.16666667,7,3.0,1
3,1,0,5,3,3,4,1,3,2.0,3,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
2,2,0,4,3,1,1,3,1,2.0,6,0.0,0,0.9,0.75,0,0,2.0,1,0.5,0
28,1,0,45,60,378,43,2,24,2.0,950,0.0,0,0.0,0.183673469,0,0,32.92857143,14,3.7143,4
3,2,0,4,9,1,1,3,0,0.5,106,1.0,0,0.7777777779999999,0.444444444,1,2,34.0,11,4.0,0
6,2,0,1,23,1,0,1,2,0.6,141,1.0,0,0.6875,0.476190476,1,2,22.16666667,3,1.3333,0
7,1,0,5,16,0,1,4,4,0.666666667,416,1.0,1,0.0,0.265306122,0,0,57.14285714,14,4.1429,3
3,1,0,24,3,3,24,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
1,4,0,16,2,0,16,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
10,1,0,10,47,17,8,3,8,0.622222222,299,1.0,0,0.0,0.35,0,0,28.4,10,2.8,0
13,1,0,6,13,78,6,0,13,2.0,13,0.0,0,0.0,0.430769231,0,0,0.0,1,1.0,0
3,5,0,4,37,1,2,3,2,0.5,138,1.0,0,0.996710526,0.5,0,0,44.66666667,2,1.0,0
13,6,0,11,60,50,5,10,1,0.816666667,361,1.0,1,0.982195846,0.243589744,4,12,26.38461538,5,1.9231,0
2,1,0,12,2,1,12,0,2,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,2,11,4,1,2,3,0.666666667,58,1.0,0,0.0,0.333333333,0,0,13.25,4,2.0,0
6,5,0,5,34,0,3,5,2,0.4,129,1.0,1,0.991816694,0.27777777800000003,0,0,20.0,1,0.8333,1
3,2,0,11,14,1,2,10,2,0.875,134,0.0,2,0.9,0.5555555560000001,1,3,42.33333333,1,0.6667,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
6,2,0,4,19,15,1,4,6,2.0,93,0.0,0,0.807692308,0.5,1,3,14.5,2,1.0,1
14,2,0,8,34,37,5,4,11,0.7606837609999999,324,1.0,1,0.8243243240000001,0.224489796,0,0,21.5,8,1.7143,1
5,2,0,16,35,10,2,14,1,1.142857143,256,0.0,0,0.818181818,0.72,0,0,48.8,1,0.8,0
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
9,1,2,9,24,6,4,7,8,0.375,174,1.0,0,0.0,0.296296296,0,0,18.22222222,6,1.8889,0
3,6,0,5,18,3,4,2,1,2.0,71,0.0,0,0.997382199,0.444444444,0,0,22.66666667,2,1.0,0
10,1,2,15,17,23,14,1,7,0.7777777779999999,80,0.0,0,0.0,0.4,0,0,6.6,1,0.7,1
2,1,0,4,7,0,4,0,2,1.8,48,0.0,2,0.0,0.666666667,0,0,13.0,1,0.5,1
3,2,0,11,10,3,4,7,2,2.0,79,0.0,0,0.9,0.533333333,1,1,25.33333333,1,0.6667,0
4,1,0,10,5,0,10,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
6,1,0,8,10,0,7,2,3,0.65,57,1.0,1,0.0,0.4166666670000001,0,0,7.833333333,2,1.0,2
1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
5,3,0,4,18,8,0,4,5,0.375,173,1.0,2,0.818181818,0.3666666670000001,2,3,32.4,7,2.6,0
1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
4,2,0,4,8,4,1,3,0,0.666666667,55,1.0,0,0.7,0.375,1,2,12.25,6,2.0,0
1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
17,6,0,14,59,94,13,9,8,0.8984375,334,1.0,1,0.976011994,0.213235294,3,6,18.17647059,5,1.3529,1
6,6,0,7,35,5,3,6,1,0.833333333,229,1.0,2,0.992378049,0.333333333,0,0,36.16666667,1,0.8333,0
3,2,0,9,7,1,3,6,1,1.0,30,0.0,0,0.947368421,0.666666667,1,2,8.0,1,0.3333,0
23,1,0,39,64,159,33,13,16,0.8585858590000001,300,1.0,3,0.0,0.103896104,0,0,11.65217391,9,1.4783,2
9,1,0,5,20,0,3,2,9,0.5,111,1.0,0,0.0,0.259259259,0,0,11.11111111,3,1.5556,0
12,1,0,3,25,0,2,1,0,0.436363636,218,1.0,0,0.0,0.395833333,0,0,16.75,3,1.3333,0
2,1,0,2,3,1,2,0,0,1.0,16,0.0,0,0.0,0.75,0,0,6.0,0,0.0,0
4,1,0,5,4,6,5,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,2,0,5,12,0,2,3,0,0.375,127,1.0,0,0.636363636,0.3,1,2,24.0,4,1.6,0
6,1,3,4,12,15,3,1,6,2.0,49,0.0,0,0.0,0.4166666670000001,0,0,7.166666667,2,1.5,0
6,2,0,16,45,15,3,13,6,2.0,280,0.0,0,0.7826086959999999,0.229166667,1,1,45.66666667,1,0.8333,0
14,1,6,8,16,91,6,2,14,2.0,38,0.0,0,0.0,0.414285714,0,0,1.714285714,1,0.9286,0
5,3,0,6,13,4,2,4,4,0.833333333,47,0.333333333,0,0.666666667,0.5,1,1,7.8,1,0.6,0
6,7,0,6,18,13,3,4,3,0.8,55,1.0,0,0.992401216,0.25,0,0,8.0,1,0.8333,2
5,2,0,11,33,6,1,10,1,0.625,204,0.0,0,0.818181818,0.433333333,1,1,39.4,1,0.8,0
2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
3,2,0,4,8,0,1,3,0,0.5,77,1.0,0,0.7777777779999999,0.444444444,1,2,24.0,5,2.0,0
5,1,0,11,26,0,4,8,0,0.5,155,0.0,0,0.0,0.466666667,0,0,29.4,5,1.8,2
11,4,0,18,26,13,14,5,11,0.1,171,0.0,0,0.764705882,0.545454545,2,2,14.45454545,2,0.9091,0
8,2,0,18,37,28,1,17,1,2.0,271,0.0,0,0.72,0.363636364,1,1,32.875,1,0.875,0
2,2,0,12,17,1,1,11,1,2.0,63,0.0,0,0.947368421,0.625,1,1,30.5,1,0.5,0
3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.7142857140000001,0.666666667,1,1,10.0,1,0.6667,0
2,2,0,8,5,1,2,6,1,1.0,19,0.0,0,0.947368421,0.666666667,0,0,8.0,1,0.5,0
2,2,0,7,6,1,1,6,1,2.0,28,0.0,0,0.947368421,0.625,1,1,13.0,1,0.5,0
4,1,0,13,20,0,5,10,4,0.5555555560000001,301,0.333333333,2,0.0,0.35714285700000004,0,0,73.5,2,1.0,0
3,5,0,5,14,3,1,4,3,2.0,55,0.0,0,0.996946565,1.0,0,0,17.33333333,1,0.6667,0
1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
7,7,0,5,38,9,2,4,4,0.611111111,210,1.0,1,0.993811881,0.3,3,13,28.14285714,8,2.1429,2
1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
7,2,0,16,17,19,8,8,6,0.333333333,53,0.0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,0
6,2,0,4,20,13,1,3,5,0.95,126,0.75,0,0.807692308,0.541666667,1,3,19.33333333,4,1.3333,0
4,1,0,11,25,0,2,9,3,0.611111111,145,0.833333333,3,0.0,0.583333333,0,0,33.75,3,1.0,4
6,2,0,14,40,3,3,14,2,0.72,252,1.0,3,0.5,0.305555556,1,1,40.16666667,10,2.3333,3
3,2,0,4,10,3,2,2,2,2.0,40,0.0,0,0.96,0.583333333,0,0,12.33333333,2,1.0,0
2,1,0,2,2,1,2,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.466666667,0,0,15.2,4,2.0,0
4,3,0,1,8,4,1,0,4,1.0,82,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
13,5,0,17,53,54,8,12,9,0.875,303,0.833333333,1,0.981954887,0.261538462,3,12,21.84615385,10,1.6923,2
6,8,0,10,22,15,1,10,4,2.0,128,0.0,0,0.994206257,0.333333333,1,7,20.33333333,5,2.1667,0
2,2,0,1,4,1,0,1,2,2.0,16,0.0,0,0.75,0.75,1,1,7.0,2,1.0,0
8,5,0,3,33,28,1,2,7,2.0,143,0.0,0,0.992974239,0.5,1,1,16.875,3,1.125,1
7,1,0,36,7,21,36,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,0
8,6,0,5,31,20,2,4,1,0.761904762,119,0.666666667,1,0.991017964,0.5,4,12,13.5,1,0.75,0
5,2,0,5,29,2,1,4,4,0.5625,197,1.0,0,0.935483871,0.466666667,1,7,37.6,8,2.2,1
3,6,0,5,24,1,1,4,1,0.5,371,1.0,0,0.996987952,1.0,2,4,118.6666667,3,1.3333,1
6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,2,0,9,6,1,3,6,1,1.0,54,0.0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0
4,1,1,4,11,6,2,2,4,0.666666667,36,1.0,1,0.0,0.5,0,0,7.75,2,1.0,0
2,2,0,8,8,1,1,7,1,2.0,50,0.0,0,0.947368421,0.625,1,1,24.0,1,0.5,0
3,1,0,9,19,3,0,9,2,1.0,54,1.0,0,0.0,0.333333333,0,0,16.66666667,3,1.3333,2
14,6,0,11,77,51,5,10,1,0.817307692,516,1.0,1,0.980740741,0.5,4,12,35.28571429,3,1.4286,0
3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.7777777779999999,0.444444444,1,2,27.33333333,7,3.0,0
5,2,0,7,24,0,1,6,3,0.625,99,1.0,0,0.636363636,0.6,0,0,18.4,4,1.4,0
1,1,0,10,2,0,9,1,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
4,5,0,6,16,0,4,5,2,0.5,54,1.0,1,0.995856354,0.4166666670000001,0,0,12.0,2,1.0,0
9,6,0,4,27,10,2,3,3,0.75,181,1.0,0,0.988059701,0.5,2,4,18.44444444,1,0.8889,0
57,6,0,132,209,1298,118,37,42,0.948891626,1532,0.482758621,9,0.920114123,0.083102493,1,1,25.36842105,19,2.5439,14
32,1,4,31,70,400,24,14,26,0.961876833,504,0.454545455,0,0.0,0.261290323,0,0,14.40625,5,1.5938,0
8,3,0,1,14,16,1,1,8,0.7142857140000001,49,1.0,0,0.911392405,1.0,0,0,4.875,1,0.875,0
5,1,0,2,6,10,0,2,5,2.0,12,0.0,0,0.0,0.8,0,0,1.4,1,0.8,0
3,2,0,4,5,3,1,3,0,2.0,20,0.0,0,0.7777777779999999,0.466666667,1,2,5.666666667,1,0.6667,0
4,2,0,4,9,0,1,3,0,0.444444444,80,1.0,0,0.7,0.35714285700000004,1,2,18.25,5,1.75,0
11,7,0,10,62,29,2,9,4,0.814285714,392,1.0,0,0.984917044,0.363636364,0,0,34.0,4,1.3636,0
26,1,0,41,73,217,34,16,18,0.872727273,370,1.0,3,0.0,0.108571429,0,0,12.80769231,8,1.5,1
3,1,0,29,3,3,29,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
1,4,0,17,2,0,17,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
13,1,0,9,38,48,4,5,11,0.25,300,1.0,1,0.0,0.305555556,0,0,22.0,8,2.5385,3
2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.947368421,0.625,1,1,17.0,1,0.5,0
6,2,0,4,13,0,2,2,5,0.4,62,1.0,0,0.583333333,0.444444444,0,0,8.833333332999999,1,0.8333,0
4,2,0,4,16,4,1,4,2,0.833333333,108,0.0,0,0.7692307690000001,0.4,0,0,25.5,3,1.75,0
13,1,0,19,33,40,15,6,13,0.7333333329999999,268,1.0,3,0.0,0.33846153799999995,0,0,19.23076923,5,2.1538,2
5,2,0,7,20,4,1,6,2,0.5,155,0.0,0,0.818181818,0.3666666670000001,0,0,29.8,10,3.8,0
6,6,0,12,35,3,7,5,3,0.7111111109999999,248,0.333333333,0,0.994482759,0.342857143,1,2,38.83333333,10,3.0,0
12,2,0,8,32,0,4,5,7,0.272727273,176,0.0,0,0.615384615,0.35,1,2,13.58333333,4,1.4167,0
3,6,0,4,18,1,1,3,3,0.5,302,1.0,1,0.996987952,1.0,2,4,95.33333333,2,1.3333,0
15,3,3,53,23,43,53,1,11,0.5,154,0.0,1,0.566666667,0.577777778,1,2,9.133333333,3,1.3333,1
10,1,0,8,28,3,7,2,8,0.583333333,226,1.0,1,0.0,0.35,0,0,21.2,5,1.8,0
11,2,0,8,29,25,3,7,9,0.75,185,1.0,0,0.615384615,0.386363636,1,2,15.63636364,3,1.6364,0
11,6,0,7,50,25,3,6,1,0.716666667,333,1.0,0,0.985119048,0.5,3,5,28.72727273,6,1.9091,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
5,2,0,3,17,10,1,3,5,2.0,88,0.0,0,0.84,0.52,1,3,16.6,2,1.0,0
5,3,0,6,6,2,6,0,5,0.75,36,1.0,0,0.80952381,0.466666667,1,1,5.4,1,0.8,0
6,2,0,17,38,15,3,14,1,1.114285714,283,0.0,0,0.7826086959999999,0.611111111,0,0,45.0,1,0.8333,0
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
